name	indicator	date	value
BGD	SE.XPD.TOTL.GD.ZS	2014	
BGD	SE.XPD.TOTL.GD.ZS	2013	1.96616
BGD	SE.XPD.TOTL.GD.ZS	2012	2.1755
BGD	SE.XPD.TOTL.GD.ZS	2011	2.1327
BGD	SE.XPD.TOTL.GD.ZS	2010	
BGD	SE.XPD.TOTL.GD.ZS	2009	1.93942
BTN	SE.XPD.TOTL.GD.ZS	2018	6.64043
BTN	SE.XPD.TOTL.GD.ZS	2017	7.02813
BTN	SE.XPD.TOTL.GD.ZS	2016	6.80249
BTN	SE.XPD.TOTL.GD.ZS	2015	7.38966
BTN	SE.XPD.TOTL.GD.ZS	2014	5.90333
BTN	SE.XPD.TOTL.GD.ZS	2013	5.58966
BTN	SE.XPD.TOTL.GD.ZS	2012	
BTN	SE.XPD.TOTL.GD.ZS	2011	4.65258
BTN	SE.XPD.TOTL.GD.ZS	2010	4.02447
BTN	SE.XPD.TOTL.GD.ZS	2009	4.62672
IND	SE.XPD.TOTL.GD.ZS	2018	
IND	SE.XPD.TOTL.GD.ZS	2017	
IND	SE.XPD.TOTL.GD.ZS	2016	
IND	SE.XPD.TOTL.GD.ZS	2015	
IND	SE.XPD.TOTL.GD.ZS	2014	
IND	SE.XPD.TOTL.GD.ZS	2013	3.84467
IND	SE.XPD.TOTL.GD.ZS	2012	3.8675
IND	SE.XPD.TOTL.GD.ZS	2011	3.79618
IND	SE.XPD.TOTL.GD.ZS	2010	3.37769
IND	SE.XPD.TOTL.GD.ZS	2009	3.27825
LKA	SE.XPD.TOTL.GD.ZS	2018	
LKA	SE.XPD.TOTL.GD.ZS	2017	2.80152
LKA	SE.XPD.TOTL.GD.ZS	2016	3.47508
LKA	SE.XPD.TOTL.GD.ZS	2015	2.22875
LKA	SE.XPD.TOTL.GD.ZS	2014	1.93288
LKA	SE.XPD.TOTL.GD.ZS	2013	1.62107
LKA	SE.XPD.TOTL.GD.ZS	2012	1.49617
LKA	SE.XPD.TOTL.GD.ZS	2011	1.80861
LKA	SE.XPD.TOTL.GD.ZS	2010	1.71774
LKA	SE.XPD.TOTL.GD.ZS	2009	2.0559
MDV	SE.XPD.TOTL.GD.ZS	2018	
MDV	SE.XPD.TOTL.GD.ZS	2017	
MDV	SE.XPD.TOTL.GD.ZS	2016	4.06728
MDV	SE.XPD.TOTL.GD.ZS	2015	4.36655
MDV	SE.XPD.TOTL.GD.ZS	2014	3.47046
MDV	SE.XPD.TOTL.GD.ZS	2013	3.80012
MDV	SE.XPD.TOTL.GD.ZS	2012	3.76038
MDV	SE.XPD.TOTL.GD.ZS	2011	3.5066
MDV	SE.XPD.TOTL.GD.ZS	2010	4.11747
MDV	SE.XPD.TOTL.GD.ZS	2009	5.77493
NPL	SE.XPD.TOTL.GD.ZS	2018	5.16365
NPL	SE.XPD.TOTL.GD.ZS	2017	5.08265
NPL	SE.XPD.TOTL.GD.ZS	2016	4.44099
NPL	SE.XPD.TOTL.GD.ZS	2015	3.70359
NPL	SE.XPD.TOTL.GD.ZS	2014	3.99302
NPL	SE.XPD.TOTL.GD.ZS	2013	3.47465
NPL	SE.XPD.TOTL.GD.ZS	2012	3.76117
NPL	SE.XPD.TOTL.GD.ZS	2011	3.84262
NPL	SE.XPD.TOTL.GD.ZS	2010	3.63172
NPL	SE.XPD.TOTL.GD.ZS	2009	4.66376
PAK	SE.XPD.TOTL.GD.ZS	2018	
PAK	SE.XPD.TOTL.GD.ZS	2017	2.89952
PAK	SE.XPD.TOTL.GD.ZS	2016	3.00292
PAK	SE.XPD.TOTL.GD.ZS	2015	2.65002
PAK	SE.XPD.TOTL.GD.ZS	2014	2.46593
PAK	SE.XPD.TOTL.GD.ZS	2013	2.49344
PAK	SE.XPD.TOTL.GD.ZS	2012	2.13628
PAK	SE.XPD.TOTL.GD.ZS	2011	2.22175
PAK	SE.XPD.TOTL.GD.ZS	2010	2.28687
PAK	SE.XPD.TOTL.GD.ZS	2009	2.59078
AFG	SE.XPD.TOTL.GB.ZS	2018	
AFG	SE.XPD.TOTL.GB.ZS	2017	15.66138
AFG	SE.XPD.TOTL.GB.ZS	2016	16.2117
AFG	SE.XPD.TOTL.GB.ZS	2015	12.509
AFG	SE.XPD.TOTL.GB.ZS	2014	14.46593
AFG	SE.XPD.TOTL.GB.ZS	2013	14.1028
AFG	SE.XPD.TOTL.GB.ZS	2012	10.3568
AFG	SE.XPD.TOTL.GB.ZS	2011	16.04843
AFG	SE.XPD.TOTL.GB.ZS	2010	17.06756
AFG	SE.XPD.TOTL.GB.ZS	2009	
BGD	SE.XPD.TOTL.GB.ZS	2018	14.6466
BGD	SE.XPD.TOTL.GB.ZS	2017	18.38782
BGD	SE.XPD.TOTL.GB.ZS	2016	11.41942
BGD	SE.XPD.TOTL.GB.ZS	2015	
BGD	SE.XPD.TOTL.GB.ZS	2014	
BGD	SE.XPD.TOTL.GB.ZS	2013	13.82282
BGD	SE.XPD.TOTL.GB.ZS	2012	15.59324
BGD	SE.XPD.TOTL.GB.ZS	2011	16.79397
BGD	SE.XPD.TOTL.GB.ZS	2010	
BGD	SE.XPD.TOTL.GB.ZS	2009	14.02987
BTN	SE.XPD.TOTL.GB.ZS	2018	22.76646
BTN	SE.XPD.TOTL.GB.ZS	2017	24.04098
BTN	SE.XPD.TOTL.GB.ZS	2016	26.18062
BTN	SE.XPD.TOTL.GB.ZS	2015	26.35213
BTN	SE.XPD.TOTL.GB.ZS	2014	17.82422
BTN	SE.XPD.TOTL.GB.ZS	2013	16.16983
BTN	SE.XPD.TOTL.GB.ZS	2012	
BTN	SE.XPD.TOTL.GB.ZS	2011	11.28502
BTN	SE.XPD.TOTL.GB.ZS	2010	11.02578
BTN	SE.XPD.TOTL.GB.ZS	2009	14.13973
IND	SE.XPD.TOTL.GB.ZS	2018	
IND	SE.XPD.TOTL.GB.ZS	2017	
IND	SE.XPD.TOTL.GB.ZS	2016	
IND	SE.XPD.TOTL.GB.ZS	2015	
IND	SE.XPD.TOTL.GB.ZS	2014	
IND	SE.XPD.TOTL.GB.ZS	2013	14.05018
IND	SE.XPD.TOTL.GB.ZS	2012	13.99212
IND	SE.XPD.TOTL.GB.ZS	2011	13.56491
IND	SE.XPD.TOTL.GB.ZS	2010	11.83368
IND	SE.XPD.TOTL.GB.ZS	2009	11.1912
LKA	SE.XPD.TOTL.GB.ZS	2018	11.33089
LKA	SE.XPD.TOTL.GB.ZS	2017	14.49976
LKA	SE.XPD.TOTL.GB.ZS	2016	17.72876
LKA	SE.XPD.TOTL.GB.ZS	2015	10.95026
LKA	SE.XPD.TOTL.GB.ZS	2014	10.82396
LKA	SE.XPD.TOTL.GB.ZS	2013	9.41995
LKA	SE.XPD.TOTL.GB.ZS	2012	8.39403
LKA	SE.XPD.TOTL.GB.ZS	2011	9.11016
LKA	SE.XPD.TOTL.GB.ZS	2010	8.60566
LKA	SE.XPD.TOTL.GB.ZS	2009	8.27079
MDV	SE.XPD.TOTL.GB.ZS	2018	
MDV	SE.XPD.TOTL.GB.ZS	2017	
MDV	SE.XPD.TOTL.GB.ZS	2016	11.28612
MDV	SE.XPD.TOTL.GB.ZS	2015	12.89076
MDV	SE.XPD.TOTL.GB.ZS	2014	10.34891
MDV	SE.XPD.TOTL.GB.ZS	2013	13.91374
MDV	SE.XPD.TOTL.GB.ZS	2012	12.83329
MDV	SE.XPD.TOTL.GB.ZS	2011	11.7121
MDV	SE.XPD.TOTL.GB.ZS	2010	12.46061
MDV	SE.XPD.TOTL.GB.ZS	2009	15.63228
NPL	SE.XPD.TOTL.GB.ZS	2018	14.17227
NPL	SE.XPD.TOTL.GB.ZS	2017	15.74647
NPL	SE.XPD.TOTL.GB.ZS	2016	19.1285
NPL	SE.XPD.TOTL.GB.ZS	2015	16.98966
NPL	SE.XPD.TOTL.GB.ZS	2014	18.28129
NPL	SE.XPD.TOTL.GB.ZS	2013	17.56964
NPL	SE.XPD.TOTL.GB.ZS	2012	17.43708
NPL	SE.XPD.TOTL.GB.ZS	2011	17.98384
NPL	SE.XPD.TOTL.GB.ZS	2010	16.03235
NPL	SE.XPD.TOTL.GB.ZS	2009	19.87293
PAK	SE.XPD.TOTL.GB.ZS	2018	
PAK	SE.XPD.TOTL.GB.ZS	2017	14.54478
PAK	SE.XPD.TOTL.GB.ZS	2016	15.06348
PAK	SE.XPD.TOTL.GB.ZS	2015	13.18728
PAK	SE.XPD.TOTL.GB.ZS	2014	11.30066
PAK	SE.XPD.TOTL.GB.ZS	2013	11.51398
PAK	SE.XPD.TOTL.GB.ZS	2012	11.04063
PAK	SE.XPD.TOTL.GB.ZS	2011	10.92461
PAK	SE.XPD.TOTL.GB.ZS	2010	11.86466
PAK	SE.XPD.TOTL.GB.ZS	2009	11.86443
AFG	SE.XPD.PRIM.PC.ZS	2018	
AFG	SE.XPD.PRIM.PC.ZS	2017	10.02208
AFG	SE.XPD.PRIM.PC.ZS	2016	
AFG	SE.XPD.PRIM.PC.ZS	2015	8.3295
AFG	SE.XPD.PRIM.PC.ZS	2014	9.65715
AFG	SE.XPD.PRIM.PC.ZS	2013	9.25884
AFG	SE.XPD.PRIM.PC.ZS	2012	7.34472
AFG	SE.XPD.PRIM.PC.ZS	2011	10.15919
AFG	SE.XPD.PRIM.PC.ZS	2010	9.7787
AFG	SE.XPD.PRIM.PC.ZS	2009	
BGD	SE.XPD.PRIM.PC.ZS	2018	
BGD	SE.XPD.PRIM.PC.ZS	2017	
BGD	SE.XPD.PRIM.PC.ZS	2016	
BGD	SE.XPD.PRIM.PC.ZS	2015	
BGD	SE.XPD.PRIM.PC.ZS	2014	
BGD	SE.XPD.PRIM.PC.ZS	2013	
BGD	SE.XPD.PRIM.PC.ZS	2012	
BGD	SE.XPD.PRIM.PC.ZS	2011	
BGD	SE.XPD.PRIM.PC.ZS	2010	
BGD	SE.XPD.PRIM.PC.ZS	2009	7.68671
BTN	SE.XPD.PRIM.PC.ZS	2018	
BTN	SE.XPD.PRIM.PC.ZS	2017	
BTN	SE.XPD.PRIM.PC.ZS	2016	
BTN	SE.XPD.PRIM.PC.ZS	2015	
BTN	SE.XPD.PRIM.PC.ZS	2014	13.83916
BTN	SE.XPD.PRIM.PC.ZS	2013	8.30552
BTN	SE.XPD.PRIM.PC.ZS	2012	
BTN	SE.XPD.PRIM.PC.ZS	2011	9.6659
BTN	SE.XPD.PRIM.PC.ZS	2010	7.90755
BTN	SE.XPD.PRIM.PC.ZS	2009	9.11013
IND	SE.XPD.PRIM.PC.ZS	2018	
IND	SE.XPD.PRIM.PC.ZS	2017	
IND	SE.XPD.PRIM.PC.ZS	2016	
IND	SE.XPD.PRIM.PC.ZS	2015	
IND	SE.XPD.PRIM.PC.ZS	2014	
IND	SE.XPD.PRIM.PC.ZS	2013	9.7707
IND	SE.XPD.PRIM.PC.ZS	2012	9.38488
IND	SE.XPD.PRIM.PC.ZS	2011	9.00616
IND	SE.XPD.PRIM.PC.ZS	2010	7.46912
IND	SE.XPD.PRIM.PC.ZS	2009	7.56766
LKA	SE.XPD.PRIM.PC.ZS	2018	
LKA	SE.XPD.PRIM.PC.ZS	2017	10.09511
LKA	SE.XPD.PRIM.PC.ZS	2016	11.38421
LKA	SE.XPD.PRIM.PC.ZS	2015	7.36464
LKA	SE.XPD.PRIM.PC.ZS	2014	6.32998
LKA	SE.XPD.PRIM.PC.ZS	2013	4.34115
LKA	SE.XPD.PRIM.PC.ZS	2012	4.03389
LKA	SE.XPD.PRIM.PC.ZS	2011	4.76637
LKA	SE.XPD.PRIM.PC.ZS	2010	4.90269
LKA	SE.XPD.PRIM.PC.ZS	2009	7.21371
MDV	SE.XPD.PRIM.PC.ZS	2018	
MDV	SE.XPD.PRIM.PC.ZS	2017	
MDV	SE.XPD.PRIM.PC.ZS	2016	14.46337
MDV	SE.XPD.PRIM.PC.ZS	2015	17.19723
MDV	SE.XPD.PRIM.PC.ZS	2014	14.24388
MDV	SE.XPD.PRIM.PC.ZS	2013	15.49563
MDV	SE.XPD.PRIM.PC.ZS	2012	15.07791
MDV	SE.XPD.PRIM.PC.ZS	2011	14.36735
MDV	SE.XPD.PRIM.PC.ZS	2010	15.14004
MDV	SE.XPD.PRIM.PC.ZS	2009	19.88801
NPL	SE.XPD.PRIM.PC.ZS	2018	
NPL	SE.XPD.PRIM.PC.ZS	2017	
NPL	SE.XPD.PRIM.PC.ZS	2016	
NPL	SE.XPD.PRIM.PC.ZS	2015	13.01014
NPL	SE.XPD.PRIM.PC.ZS	2014	13.57499
NPL	SE.XPD.PRIM.PC.ZS	2013	11.50048
NPL	SE.XPD.PRIM.PC.ZS	2012	11.65632
NPL	SE.XPD.PRIM.PC.ZS	2011	11.42989
NPL	SE.XPD.PRIM.PC.ZS	2010	11.03829
NPL	SE.XPD.PRIM.PC.ZS	2009	16.25969
PAK	SE.XPD.PRIM.PC.ZS	2018	
PAK	SE.XPD.PRIM.PC.ZS	2017	
PAK	SE.XPD.PRIM.PC.ZS	2016	
PAK	SE.XPD.PRIM.PC.ZS	2015	7.69288
PAK	SE.XPD.PRIM.PC.ZS	2014	8.10213
PAK	SE.XPD.PRIM.PC.ZS	2013	7.98793
PAK	SE.XPD.PRIM.PC.ZS	2012	
PAK	SE.XPD.PRIM.PC.ZS	2011	
PAK	SE.XPD.PRIM.PC.ZS	2010	
PAK	SE.XPD.PRIM.PC.ZS	2009	
AFG	SE.XPD.SECO.PC.ZS	2018	
AFG	SE.XPD.SECO.PC.ZS	2017	11.03669
AFG	SE.XPD.SECO.PC.ZS	2016	11.9737
AFG	SE.XPD.SECO.PC.ZS	2015	8.3978
AFG	SE.XPD.SECO.PC.ZS	2014	9.91095
AFG	SE.XPD.SECO.PC.ZS	2013	9.3802
AFG	SE.XPD.SECO.PC.ZS	2012	7.53273
AFG	SE.XPD.SECO.PC.ZS	2011	10.45496
AFG	SE.XPD.SECO.PC.ZS	2010	10.84946
AFG	SE.XPD.SECO.PC.ZS	2009	
BGD	SE.XPD.SECO.PC.ZS	2018	
BGD	SE.XPD.SECO.PC.ZS	2017	
BGD	SE.XPD.SECO.PC.ZS	2016	10.19526
BGD	SE.XPD.SECO.PC.ZS	2015	
BGD	SE.XPD.SECO.PC.ZS	2014	
BGD	SE.XPD.SECO.PC.ZS	2013	
BGD	SE.XPD.SECO.PC.ZS	2012	10.74228
BGD	SE.XPD.SECO.PC.ZS	2011	11.5664
BGD	SE.XPD.SECO.PC.ZS	2010	12.92962
BGD	SE.XPD.SECO.PC.ZS	2009	10.61702
BTN	SE.XPD.SECO.PC.ZS	2018	
BTN	SE.XPD.SECO.PC.ZS	2017	
BTN	SE.XPD.SECO.PC.ZS	2016	
BTN	SE.XPD.SECO.PC.ZS	2015	32.07231
BTN	SE.XPD.SECO.PC.ZS	2014	36.55831
BTN	SE.XPD.SECO.PC.ZS	2013	34.754
BTN	SE.XPD.SECO.PC.ZS	2012	
BTN	SE.XPD.SECO.PC.ZS	2011	31.99499
BTN	SE.XPD.SECO.PC.ZS	2010	27.39718
BTN	SE.XPD.SECO.PC.ZS	2009	34.87235
IND	SE.XPD.SECO.PC.ZS	2018	
IND	SE.XPD.SECO.PC.ZS	2017	
IND	SE.XPD.SECO.PC.ZS	2016	
IND	SE.XPD.SECO.PC.ZS	2015	
IND	SE.XPD.SECO.PC.ZS	2014	
IND	SE.XPD.SECO.PC.ZS	2013	16.81842
IND	SE.XPD.SECO.PC.ZS	2012	15.68077
IND	SE.XPD.SECO.PC.ZS	2011	15.18774
IND	SE.XPD.SECO.PC.ZS	2010	14.08641
IND	SE.XPD.SECO.PC.ZS	2009	13.55335
LKA	SE.XPD.SECO.PC.ZS	2018	
LKA	SE.XPD.SECO.PC.ZS	2017	10.34456
LKA	SE.XPD.SECO.PC.ZS	2016	11.24562
LKA	SE.XPD.SECO.PC.ZS	2015	
LKA	SE.XPD.SECO.PC.ZS	2014	
LKA	SE.XPD.SECO.PC.ZS	2013	6.2864
LKA	SE.XPD.SECO.PC.ZS	2012	5.79818
LKA	SE.XPD.SECO.PC.ZS	2011	6.82941
LKA	SE.XPD.SECO.PC.ZS	2010	7.31438
LKA	SE.XPD.SECO.PC.ZS	2009	
MDV	SE.XPD.SECO.PC.ZS	2018	
MDV	SE.XPD.SECO.PC.ZS	2017	
MDV	SE.XPD.SECO.PC.ZS	2016	
MDV	SE.XPD.SECO.PC.ZS	2015	
MDV	SE.XPD.SECO.PC.ZS	2014	
MDV	SE.XPD.SECO.PC.ZS	2013	
MDV	SE.XPD.SECO.PC.ZS	2012	
MDV	SE.XPD.SECO.PC.ZS	2011	
MDV	SE.XPD.SECO.PC.ZS	2010	
MDV	SE.XPD.SECO.PC.ZS	2009	
NPL	SE.XPD.SECO.PC.ZS	2018	
NPL	SE.XPD.SECO.PC.ZS	2017	
NPL	SE.XPD.SECO.PC.ZS	2016	
NPL	SE.XPD.SECO.PC.ZS	2015	11.00348
NPL	SE.XPD.SECO.PC.ZS	2014	11.67385
NPL	SE.XPD.SECO.PC.ZS	2013	9.91984
NPL	SE.XPD.SECO.PC.ZS	2012	10.89138
NPL	SE.XPD.SECO.PC.ZS	2011	11.58752
NPL	SE.XPD.SECO.PC.ZS	2010	10.99529
NPL	SE.XPD.SECO.PC.ZS	2009	12.1906
PAK	SE.XPD.SECO.PC.ZS	2018	
PAK	SE.XPD.SECO.PC.ZS	2017	
PAK	SE.XPD.SECO.PC.ZS	2016	
PAK	SE.XPD.SECO.PC.ZS	2015	15.22174
PAK	SE.XPD.SECO.PC.ZS	2014	13.25144
PAK	SE.XPD.SECO.PC.ZS	2013	10.3291
PAK	SE.XPD.SECO.PC.ZS	2012	
PAK	SE.XPD.SECO.PC.ZS	2011	
PAK	SE.XPD.SECO.PC.ZS	2010	
PAK	SE.XPD.SECO.PC.ZS	2009	
AFG	SE.XPD.TERT.PC.ZS	2018	
AFG	SE.XPD.TERT.PC.ZS	2017	
AFG	SE.XPD.TERT.PC.ZS	2016	
AFG	SE.XPD.TERT.PC.ZS	2015	
AFG	SE.XPD.TERT.PC.ZS	2014	41.46592
AFG	SE.XPD.TERT.PC.ZS	2013	
AFG	SE.XPD.TERT.PC.ZS	2012	
AFG	SE.XPD.TERT.PC.ZS	2011	73.95104
AFG	SE.XPD.TERT.PC.ZS	2010	
AFG	SE.XPD.TERT.PC.ZS	2009	
BGD	SE.XPD.TERT.PC.ZS	2018	
BGD	SE.XPD.TERT.PC.ZS	2017	
BGD	SE.XPD.TERT.PC.ZS	2016	30.84673
BGD	SE.XPD.TERT.PC.ZS	2015	
BGD	SE.XPD.TERT.PC.ZS	2014	
BGD	SE.XPD.TERT.PC.ZS	2013	
BGD	SE.XPD.TERT.PC.ZS	2012	24.2171
BGD	SE.XPD.TERT.PC.ZS	2011	16.63108
BGD	SE.XPD.TERT.PC.ZS	2010	
BGD	SE.XPD.TERT.PC.ZS	2009	24.57943
BTN	SE.XPD.TERT.PC.ZS	2018	
BTN	SE.XPD.TERT.PC.ZS	2017	
BTN	SE.XPD.TERT.PC.ZS	2016	
BTN	SE.XPD.TERT.PC.ZS	2015	
BTN	SE.XPD.TERT.PC.ZS	2014	54.59573
BTN	SE.XPD.TERT.PC.ZS	2013	103.6589
BTN	SE.XPD.TERT.PC.ZS	2012	
BTN	SE.XPD.TERT.PC.ZS	2011	67.96178
BTN	SE.XPD.TERT.PC.ZS	2010	88.20129
BTN	SE.XPD.TERT.PC.ZS	2009	84.95198
IND	SE.XPD.TERT.PC.ZS	2018	
IND	SE.XPD.TERT.PC.ZS	2017	
IND	SE.XPD.TERT.PC.ZS	2016	
IND	SE.XPD.TERT.PC.ZS	2015	
IND	SE.XPD.TERT.PC.ZS	2014	
IND	SE.XPD.TERT.PC.ZS	2013	49.16695
IND	SE.XPD.TERT.PC.ZS	2012	54.31283
IND	SE.XPD.TERT.PC.ZS	2011	60.80984
IND	SE.XPD.TERT.PC.ZS	2010	71.34038
IND	SE.XPD.TERT.PC.ZS	2009	77.32526
LKA	SE.XPD.TERT.PC.ZS	2018	
LKA	SE.XPD.TERT.PC.ZS	2017	26.38704
LKA	SE.XPD.TERT.PC.ZS	2016	29.91678
LKA	SE.XPD.TERT.PC.ZS	2015	27.43839
LKA	SE.XPD.TERT.PC.ZS	2014	25.8831
LKA	SE.XPD.TERT.PC.ZS	2013	23.67263
LKA	SE.XPD.TERT.PC.ZS	2012	19.97645
LKA	SE.XPD.TERT.PC.ZS	2011	15.32875
LKA	SE.XPD.TERT.PC.ZS	2010	18.58791
LKA	SE.XPD.TERT.PC.ZS	2009	
MDV	SE.XPD.TERT.PC.ZS	2018	
MDV	SE.XPD.TERT.PC.ZS	2017	
MDV	SE.XPD.TERT.PC.ZS	2016	
MDV	SE.XPD.TERT.PC.ZS	2015	
MDV	SE.XPD.TERT.PC.ZS	2014	29.90928
MDV	SE.XPD.TERT.PC.ZS	2013	
MDV	SE.XPD.TERT.PC.ZS	2012	
MDV	SE.XPD.TERT.PC.ZS	2011	
MDV	SE.XPD.TERT.PC.ZS	2010	
MDV	SE.XPD.TERT.PC.ZS	2009	
NPL	SE.XPD.TERT.PC.ZS	2018	
NPL	SE.XPD.TERT.PC.ZS	2017	
NPL	SE.XPD.TERT.PC.ZS	2016	
NPL	SE.XPD.TERT.PC.ZS	2015	25.43455
NPL	SE.XPD.TERT.PC.ZS	2014	27.81007
NPL	SE.XPD.TERT.PC.ZS	2013	22.83946
NPL	SE.XPD.TERT.PC.ZS	2012	
NPL	SE.XPD.TERT.PC.ZS	2011	31.7059
NPL	SE.XPD.TERT.PC.ZS	2010	32.84544
NPL	SE.XPD.TERT.PC.ZS	2009	51.14868
PAK	SE.XPD.TERT.PC.ZS	2018	
PAK	SE.XPD.TERT.PC.ZS	2017	63.79753
PAK	SE.XPD.TERT.PC.ZS	2016	66.3429
PAK	SE.XPD.TERT.PC.ZS	2015	59.87033
PAK	SE.XPD.TERT.PC.ZS	2014	51.77888
PAK	SE.XPD.TERT.PC.ZS	2013	74.65229
PAK	SE.XPD.TERT.PC.ZS	2012	
PAK	SE.XPD.TERT.PC.ZS	2011	
PAK	SE.XPD.TERT.PC.ZS	2010	
PAK	SE.XPD.TERT.PC.ZS	2009	
AFG	NE.DAB.TOTL.ZS	2018	
AFG	NE.DAB.TOTL.ZS	2017	112.018520093683
AFG	NE.DAB.TOTL.ZS	2016	112.85475649727
AFG	NE.DAB.TOTL.ZS	2015	116.506506942249
AFG	NE.DAB.TOTL.ZS	2014	113.345757352409
AFG	NE.DAB.TOTL.ZS	2013	112.96463066334
AFG	NE.DAB.TOTL.ZS	2012	115.872919541104
AFG	NE.DAB.TOTL.ZS	2011	125.931566711527
AFG	NE.DAB.TOTL.ZS	2010	132.501476819454
AFG	NE.DAB.TOTL.ZS	2009	131.634875664662
BGD	NE.DAB.TOTL.ZS	2018	108.400126142018
BGD	NE.DAB.TOTL.ZS	2017	105.18120318135
BGD	NE.DAB.TOTL.ZS	2016	104.674816066051
BGD	NE.DAB.TOTL.ZS	2015	106.728219108785
BGD	NE.DAB.TOTL.ZS	2014	106.487933386243
BGD	NE.DAB.TOTL.ZS	2013	106.353526379942
BGD	NE.DAB.TOTL.ZS	2012	107.038572376515
BGD	NE.DAB.TOTL.ZS	2011	106.798889701874
BGD	NE.DAB.TOTL.ZS	2010	105.436632325177
BGD	NE.DAB.TOTL.ZS	2009	105.873643437448
BTN	NE.DAB.TOTL.ZS	2018	
BTN	NE.DAB.TOTL.ZS	2017	120.461438679417
BTN	NE.DAB.TOTL.ZS	2016	122.858354020314
BTN	NE.DAB.TOTL.ZS	2015	129.979489895318
BTN	NE.DAB.TOTL.ZS	2014	119.943859827104
BTN	NE.DAB.TOTL.ZS	2013	121.772640313385
BTN	NE.DAB.TOTL.ZS	2012	124.313094517357
BTN	NE.DAB.TOTL.ZS	2011	129.281436138905
BTN	NE.DAB.TOTL.ZS	2010	128.27825979006
BTN	NE.DAB.TOTL.ZS	2009	117.502392969733
IND	NE.DAB.TOTL.ZS	2018	101.647279982291
IND	NE.DAB.TOTL.ZS	2017	100.954302367877
IND	NE.DAB.TOTL.ZS	2016	99.8566726429114
IND	NE.DAB.TOTL.ZS	2015	101.552301922821
IND	NE.DAB.TOTL.ZS	2014	102.836379525086
IND	NE.DAB.TOTL.ZS	2013	101.96412831655
IND	NE.DAB.TOTL.ZS	2012	105.492225694193
IND	NE.DAB.TOTL.ZS	2011	106.882101612059
IND	NE.DAB.TOTL.ZS	2010	105.518089528654
IND	NE.DAB.TOTL.ZS	2009	106.676356067088
LKA	NE.DAB.TOTL.ZS	2018	107.348670317573
LKA	NE.DAB.TOTL.ZS	2017	107.17528815752
LKA	NE.DAB.TOTL.ZS	2016	107.288119133112
LKA	NE.DAB.TOTL.ZS	2015	107.532590210416
LKA	NE.DAB.TOTL.ZS	2014	108.073358121421
LKA	NE.DAB.TOTL.ZS	2013	108.616995737693
LKA	NE.DAB.TOTL.ZS	2012	111.859113037851
LKA	NE.DAB.TOTL.ZS	2011	113.190894641797
LKA	NE.DAB.TOTL.ZS	2010	107.259239062126
LKA	NE.DAB.TOTL.ZS	2009	106.492388361988
MDV	NE.DAB.TOTL.ZS	2018	
MDV	NE.DAB.TOTL.ZS	2017	
MDV	NE.DAB.TOTL.ZS	2016	
MDV	NE.DAB.TOTL.ZS	2015	
MDV	NE.DAB.TOTL.ZS	2014	
MDV	NE.DAB.TOTL.ZS	2013	
MDV	NE.DAB.TOTL.ZS	2012	
MDV	NE.DAB.TOTL.ZS	2011	
MDV	NE.DAB.TOTL.ZS	2010	
MDV	NE.DAB.TOTL.ZS	2009	
NPL	NE.DAB.TOTL.ZS	2018	136.747521607872
NPL	NE.DAB.TOTL.ZS	2017	133.789771791556
NPL	NE.DAB.TOTL.ZS	2016	129.814645531538
NPL	NE.DAB.TOTL.ZS	2015	129.851387322372
NPL	NE.DAB.TOTL.ZS	2014	129.245045852682
NPL	NE.DAB.TOTL.ZS	2013	126.76791502828
NPL	NE.DAB.TOTL.ZS	2012	123.510319980306
NPL	NE.DAB.TOTL.ZS	2011	124.020138651337
NPL	NE.DAB.TOTL.ZS	2010	126.81980546189
NPL	NE.DAB.TOTL.ZS	2009	122.240711423576
PAK	NE.DAB.TOTL.ZS	2018	110.910150689499
PAK	NE.DAB.TOTL.ZS	2017	109.317249123272
PAK	NE.DAB.TOTL.ZS	2016	107.01477763184
PAK	NE.DAB.TOTL.ZS	2015	106.445849877612
PAK	NE.DAB.TOTL.ZS	2014	106.416077362433
PAK	NE.DAB.TOTL.ZS	2013	106.779292712108
PAK	NE.DAB.TOTL.ZS	2012	108.012176689198
PAK	NE.DAB.TOTL.ZS	2011	105.006565830107
PAK	NE.DAB.TOTL.ZS	2010	105.836390888919
PAK	NE.DAB.TOTL.ZS	2009	107.280343419744
AFG	NE.DAB.TOTL.KD	2018	
AFG	NE.DAB.TOTL.KD	2017	
AFG	NE.DAB.TOTL.KD	2016	
AFG	NE.DAB.TOTL.KD	2015	
AFG	NE.DAB.TOTL.KD	2014	
AFG	NE.DAB.TOTL.KD	2013	
AFG	NE.DAB.TOTL.KD	2012	
AFG	NE.DAB.TOTL.KD	2011	
AFG	NE.DAB.TOTL.KD	2010	2.10101956921397e10
AFG	NE.DAB.TOTL.KD	2009	
BGD	NE.DAB.TOTL.KD	2018	2.05789739172282e11
BGD	NE.DAB.TOTL.KD	2017	1.85212169799182e11
BGD	NE.DAB.TOTL.KD	2016	1.71125607442631e11
BGD	NE.DAB.TOTL.KD	2015	1.6307821544194e11
BGD	NE.DAB.TOTL.KD	2014	1.53369522501099e11
BGD	NE.DAB.TOTL.KD	2013	1.45014158102821e11
BGD	NE.DAB.TOTL.KD	2012	1.37814375149317e11
BGD	NE.DAB.TOTL.KD	2011	1.30381024825164e11
